PROVNUM,PROVNAME,ADDRESS,CITY,STATE,ZIP,PHONE,COUNTY_SSA,COUNTY_NAME,BEDCERT,RESTOT,INHOSP,CCRC_FACIL,SFF,CHOW_LAST_12MOS,SPRINKLER_STATUS,EXP_TOTAL,ADJ_TOTAL,OWNERSHIP,CERTIFICATION,CYCLE_1_DEFS,CYCLE_1_NFROMDEFS,CYCLE_1_NFROMCOMP,CYCLE_1_DEFS_SCORE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,CYCLE_1_SURVEY_DATE,CYCLE_2_SURVEY_DATE,FINE_CNT,FINE_TOT,CYCLE_2_TOTAL_SCORE
225328,"OAKS, THE",4525 ACUSHNET AVENUE,NEW BEDFORD,MA,2745,5089987807,20,Bristol,122,114.0,False,False,False,False,True,3.45946,3.39394,For profit - Corporation,Medicare and Medicaid,4,4,0,48,1,0,48,2016-10-07,2015-06-26,1,30884,8
225330,LIBERTY COMMONS,390 ORLEANS ROAD,NORTH CHATHAM,MA,2650,5089454611,0,Barnstable,132,121.5,False,False,False,False,True,3.10055,4.00758,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-11-08,2016-09-01,0,0,12
225331,EAST LONGMEADOW SKILLED NURSING CENTER,305 MAPLE STREET,EAST LONGMEADOW,MA,1028,4135256361,70,Hampden,119,114.5,False,False,False,False,True,3.25208,3.63113,Non profit - Corporation,Medicare and Medicaid,11,9,2,64,2,32,96,2017-09-05,2016-06-02,2,9985,44
225332,COUNTRY CENTER FOR HEALTH & REHABILITATION,180 LOW STREET,NEWBURYPORT,MA,1950,9784655361,40,Essex,111,102.5,False,False,False,False,True,3.18051,3.63771,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-09-19,2016-08-30,0,0,32
225333,CEDAR VIEW REHABILITATION AND HEALTHCARE CENTER,480 JACKSON STREET,METHUEN,MA,1844,9786863906,40,Essex,107,91.1,False,False,False,False,True,3.35636,3.25248,For profit - Partnership,Medicare and Medicaid,7,7,0,40,1,0,40,2017-02-16,2016-02-25,2,44883,28
225334,OAKDALE REHABILITATION & SKILLED NURSING CENTER,76 NORTH MAIN STREET,WEST BOYLSTON,MA,1583,5088356076,170,Worcester,92,85.3,False,False,False,False,True,3.11277,3.82333,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2016-11-23,2015-10-19,0,0,8
225335,BUCKLEY-GREENFIELD HEALTHCARE CENTER,95 LAUREL STREET,GREENFIELD,MA,1301,4137743143,60,Franklin,120,104.3,False,False,False,False,True,3.22328,3.90972,For profit - Corporation,Medicare and Medicaid,1,0,1,4,0,0,4,2017-06-05,2016-06-20,0,0,40
225337,CAPE HERITAGE REHABILITATION & HEALTH CARE CENTER,37 ROUTE 6A,SANDWICH,MA,2563,5088888222,0,Barnstable,123,116.1,False,False,False,False,True,3.21312,3.06156,For profit - Corporation,Medicare and Medicaid,7,7,0,28,1,0,28,2017-06-22,2016-03-18,1,3900,48
225338,CAPE REGENCY REHABILITATION & HEALTH CARE CENTER,120 S MAIN STREET,CENTERVILLE,MA,2632,5087781835,0,Barnstable,120,108.3,False,False,False,False,True,3.18288,3.16994,For profit - Corporation,Medicare and Medicaid,7,5,2,64,1,0,64,2017-06-12,2016-02-25,2,46388,128
225339,MEDFORD REHABILITATION AND NURSING CENTER,300 WINTHROP STREET,MEDFORD,MA,2155,7813964400,90,Middlesex,142,124.8,False,False,False,False,True,2.77857,3.81708,For profit - Corporation,Medicare and Medicaid,11,10,1,76,1,0,76,2017-04-25,2016-06-08,1,177600,108
225341,WILLIAMSTOWN COMMONS NURSING & REHAB,25 ADAMS ROAD,WILLIAMSTOWN,MA,1267,4134582111,10,Berkshire,180,136.1,False,False,False,False,True,3.25641,3.67851,Non profit - Corporation,Medicare and Medicaid,7,6,1,64,1,0,64,2017-09-14,2016-08-30,1,22809,4
225342,NORTH ADAMS COMMONS NURSING & REHABILITATION CENTE,175 FRANKLIN STREET,NORTH ADAMS,MA,1247,4136644041,10,Berkshire,119,96.5,False,False,False,False,True,3.07637,3.52625,Non profit - Corporation,Medicare and Medicaid,5,5,0,56,1,0,56,2016-10-27,2015-07-13,2,62305,40
225343,NORWOOD HEALTHCARE,460 WASHINGTON STREET,NORWOOD,MA,2062,7817692200,130,Norfolk,170,95.5,False,False,False,True,True,3.00474,3.91501,For profit - Corporation,Medicare and Medicaid,10,7,3,48,1,0,48,2017-05-08,2016-04-14,1,50570,126
225344,ALLIANCE HEALTH AT ABBOTT,28 ESSEX STREET,LYNN,MA,1902,7815955500,40,Essex,55,49.8,False,False,False,True,True,3.12522,3.74599,Non profit - Corporation,Medicare and Medicaid,6,6,0,28,1,0,28,2017-03-02,2016-04-07,0,0,0
225348,BOURNE MANOR EXTENDED CARE FACILITY,146 MAC ARTHUR BOULEVARD,BOURNE,MA,2532,5087598880,0,Barnstable,142,131.8,False,False,False,False,True,3.35474,3.28065,For profit - Corporation,Medicare and Medicaid,5,2,3,68,1,0,68,2017-09-27,2016-06-24,2,62683,20
225349,WINDSOR NURSING & RETIREMENT HOME,265 N MAIN ST,SOUTH YARMOUTH,MA,2664,5083943514,0,Barnstable,120,91.5,False,False,False,False,True,2.9366,3.29205,Non profit - Corporation,Medicare and Medicaid,10,8,2,52,1,0,52,2017-02-07,2015-10-20,0,0,68
225352,RENAISSANCE MANOR ON CABOT,279 CABOT STREET,HOLYOKE,MA,1040,4135363435,70,Hampden,61,19.8,False,False,False,False,True,3.28391,4.45773,For profit - Corporation,Medicare,3,3,0,16,1,0,16,2016-09-28,2015-07-01,0,0,12
225355,KEYSTONE CENTER,44 KEYSTONE DRIVE,LEOMINSTER,MA,1453,9785379327,170,Worcester,106,61.2,False,False,False,False,True,2.80853,3.59618,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-02-16,2015-10-27,0,0,44
225356,CARE ONE AT RANDOLPH,49 THOMAS PATTEN DRIVE,RANDOLPH,MA,2368,7819611160,130,Norfolk,168,151.9,False,False,False,False,True,3.08931,3.85408,For profit - Corporation,Medicare and Medicaid,15,8,7,268,1,0,268,2017-06-14,2016-06-07,0,0,68
225357,"WINCHESTER NURSING CENTER, INC",223 SWANTON STREET,WINCHESTER,MA,1890,7817299595,90,Middlesex,121,113.6,False,False,False,False,True,3.2369,4.37175,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-10-13,2016-11-09,0,0,0
225360,POET'S SEAT HEALTH CARE CENTER,359 HIGH STREET,GREENFIELD,MA,1301,4137746318,60,Franklin,63,48.7,False,False,False,False,True,2.87251,3.42679,For profit - Partnership,Medicare and Medicaid,7,6,1,36,1,0,36,2016-12-19,2015-09-11,1,17843,24
225361,QUABOAG REHABILITATION & SKILLED CARE FACILITY,47 EAST MAIN STREET,WEST BROOKFIELD,MA,1585,5088677716,170,Worcester,147,142.3,False,False,False,False,True,3.21694,3.6114,For profit - Individual,Medicare and Medicaid,5,4,1,16,1,0,16,2017-08-25,2016-09-07,0,0,20
225363,LINDA MANOR EXTENDED CARE FACILITY,349 HAYDENVILLE ROAD,LEEDS,MA,1053,4135867700,80,Hampshire,123,119.7,False,False,False,False,True,3.29928,3.73726,Non profit - Corporation,Medicare and Medicaid,4,4,0,48,1,0,48,2017-10-12,2016-08-02,2,14063,24
225366,HATHAWAY MANOR EXTENDED CARE,863 HATHAWAY ROAD,NEW BEDFORD,MA,2740,5089966763,20,Bristol,142,138.6,False,False,False,False,True,3.4298,3.65656,Non profit - Corporation,Medicare and Medicaid,4,1,3,48,1,0,48,2017-08-01,2016-05-25,0,0,40
225369,JML CARE CENTER  INC,184 TER HEUN DRIVE,FALMOUTH,MA,2540,5084574621,0,Barnstable,132,117.8,False,False,False,False,True,3.14477,4.33042,Non profit - Corporation,Medicare and Medicaid,3,3,0,16,1,0,16,2016-11-30,2015-08-24,0,0,8
225370,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,73 CHESTNUT STREET,SAUGUS,MA,1906,7812338123,40,Essex,88,85.2,False,False,False,False,True,3.24603,3.21406,For profit - Corporation,Medicare and Medicaid,1,1,0,8,1,0,8,2016-09-19,2015-09-02,0,0,20
225374,MAYFLOWER PLACE NURSING & REHABILITATION CENTER,579 BUCK ISLAND ROAD,WEST YARMOUTH,MA,2673,5089577007,0,Barnstable,72,62.6,False,True,False,False,True,3.52696,4.27841,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2016-10-12,2015-08-11,1,11817,16
225375,PARK PLACE REHABILITATION & SKILLED CARE CENTER,113 CENTRAL AVEUNE,HYDE PARK,MA,2136,6173612388,160,Suffolk,53,50.2,False,False,False,False,True,3.25452,3.74839,For profit - Corporation,Medicare and Medicaid,2,2,0,12,1,0,12,2017-08-03,2016-09-22,0,0,0
225376,"PENACOOK PLACE, INC",150 WATER STREET,HAVERHILL,MA,1830,9783740707,40,Essex,160,132.0,False,False,False,False,True,3.24592,4.03017,Non profit - Corporation,Medicare and Medicaid,5,5,0,36,1,0,36,2017-02-15,2016-02-09,0,0,8
225378,NEVILLE CENTER AT FRESH POND FOR NURSING & REHAB,640 CONCORD AVENUE,CAMBRIDGE,MA,2138,6174970600,90,Middlesex,112,109.5,False,False,False,False,True,3.54562,3.9458,Non profit - Other,Medicare and Medicaid,0,0,0,0,0,0,0,2017-06-27,2016-07-21,0,0,28
225379,LUTHERAN REHABILITATION & SKILLED CARE CENTER,26 HARVARD STREET,WORCESTER,MA,1609,5087548877,170,Worcester,108,91.7,False,False,False,False,True,3.18474,4.26701,For profit - Partnership,Medicare and Medicaid,0,0,0,0,0,0,0,2017-10-31,2016-09-08,1,7882,48
225380,WESTFIELD CENTER,60 EAST SILVER STREET,WESTFIELD,MA,1085,4135625121,70,Hampden,98,65.2,False,False,False,False,True,3.21371,3.39693,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-10-24,2016-11-02,1,18168,4
225383,WESTFIELD GARDENS NURSING AND REHAB,37 FEEDING HILLS ROAD,WESTFIELD,MA,1085,4135682341,70,Hampden,80,59.7,False,False,False,False,True,3.03938,3.31583,For profit - Partnership,Medicare and Medicaid,5,5,0,20,1,0,20,2017-04-04,2016-01-19,0,0,16
225385,CHRISTOPHER HOUSE OF WORCESTER,10 MARY SCANO DRIVE,WORCESTER,MA,1605,5087543800,170,Worcester,156,159.0,False,False,False,False,True,3.10349,3.93649,Non profit - Other,Medicare and Medicaid,5,4,1,28,1,0,28,2016-11-22,2015-08-24,0,0,12
225386,SPRINGSIDE REHABILITATION AND SKILLED CARE CENTER,255 LEBANON AVENUE,PITTSFIELD,MA,1201,4134992334,10,Berkshire,115,97.5,False,False,False,False,True,3.1004,2.97843,For profit - Corporation,Medicare and Medicaid,7,5,2,44,1,0,44,2016-12-21,2015-09-09,1,3291,40
225387,ALDEN COURT NURSING CARE & REHABILITATION CENTER,389 ALDEN ROAD,FAIRHAVEN,MA,2719,5089918600,20,Bristol,142,134.1,False,False,False,False,True,3.41105,3.68971,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-05-16,2016-02-01,0,0,0
225388,ALLIANCE HEALTH AT BALDWINVILLE,51 HOSPITAL ROAD,BALDWINVILLE,MA,1436,9789392196,170,Worcester,94,87.6,False,False,False,False,True,3.13732,3.40743,Non profit - Corporation,Medicare and Medicaid,3,3,0,16,1,0,16,2016-11-14,2015-09-10,1,11148,144
225389,SACRED HEART NURSING HOME,359 SUMMER STREET,NEW BEDFORD,MA,2740,5089966751,20,Bristol,217,166.9,False,False,False,False,True,3.02851,4.4382,Non profit - Corporation,Medicare and Medicaid,3,3,0,12,1,0,12,2017-07-17,2016-04-27,0,0,24
225392,WINGATE AT SPRINGFIELD,215 BICENTENNIAL HIGHWAY,SPRINGFIELD,MA,1118,4137967511,70,Hampden,120,107.7,False,False,False,False,True,3.10863,4.13957,For profit - Corporation,Medicare and Medicaid,18,11,7,144,1,0,144,2016-11-08,2015-08-17,2,90233,104
225395,LANESSA EXTENDED CARE,751 SCHOOL STREET,WEBSTER,MA,1570,5089491334,170,Worcester,96,86.8,False,False,False,False,True,3.11856,3.19012,For profit - Corporation,Medicare and Medicaid,7,7,0,28,1,0,28,2016-12-28,2015-09-24,1,6500,136
225400,WAKEFIELD CENTER,ONE BATHOL STREET,WAKEFIELD,MA,1880,7812457600,90,Middlesex,149,130.0,False,False,False,False,True,2.92429,3.29579,For profit - Corporation,Medicare and Medicaid,5,4,1,24,1,0,24,2017-05-31,2016-07-26,0,0,12
225401,LAKEVIEW HOUSE SKLD NRSG  AND RESIDENTIAL CARE FAC,87 SHATTUCK STREET,HAVERHILL,MA,1830,9783721081,40,Essex,26,24.2,False,False,False,False,True,2.55879,5.2966,For profit - Corporation,Medicare and Medicaid,2,2,0,12,1,0,12,2017-04-12,2016-06-02,0,0,4
225402,CLIFTON REHABILITATION NURSING CENTER,500 WILBUR AVENUE,SOMERSET,MA,2725,5086757589,20,Bristol,142,120.6,False,False,False,False,True,3.02424,4.27822,For profit - Partnership,Medicare and Medicaid,4,3,1,16,2,8,24,2017-03-13,2015-11-05,1,14760,44
225403,COLEMAN HOUSE,112 WEST MAIN STREET,NORTHBOROUGH,MA,1532,5083519355,170,Worcester,45,43.7,False,False,False,False,True,2.92536,3.76287,For profit - Corporation,Medicare and Medicaid,1,1,0,8,1,0,8,2017-09-21,2016-07-07,1,1170,44
225404,WINGATE AT HAVERHILL,190 NORTH AVENUE,HAVERHILL,MA,1830,9783727700,40,Essex,146,112.2,False,False,False,False,True,3.24934,3.75755,For profit - Corporation,Medicare and Medicaid,6,2,4,76,1,0,76,2017-01-18,2016-01-13,1,3291,28
225408,MARISTHILL NURSING & REHABILITATION CENTER,66 NEWTON STREET,WALTHAM,MA,2453,7818930240,90,Middlesex,123,98.0,False,False,False,False,True,3.13378,3.84954,Non profit - Church related,Medicare and Medicaid,3,3,0,16,1,0,16,2017-10-02,2016-09-02,0,0,4
225411,LAFAYETTE REHABILITATION & SKILLED NURSING FACILIT,25 LAFAYETTE STREET,MARBLEHEAD,MA,1945,7816314535,40,Essex,65,58.3,False,False,False,False,True,3.07876,3.78116,Non profit - Corporation,Medicare and Medicaid,3,2,1,28,1,0,28,2017-05-18,2016-07-27,1,6500,12
225412,MEDWAY COUNTRY MANOR SKILLED NURSING & REHABILITAT,115 HOLLISTON STREET,MEDWAY,MA,2053,5085336634,130,Norfolk,123,85.0,False,False,False,False,True,,,For profit - Corporation,Medicare and Medicaid,15,15,0,144,3,101,245,2016-10-26,2015-06-25,1,164935,12
225413,DON ORIONE NURSING HOME,111 ORIENT AVENUE,BOSTON,MA,2128,6175692100,160,Suffolk,190,124.5,False,False,False,False,True,2.94349,3.89037,Non profit - Church related,Medicare and Medicaid,12,7,5,48,1,0,48,2017-11-07,2016-11-01,1,27788,0
225414,ST JOSEPH MANOR HEALTH CARE INC,215 THATCHER STREET,BROCKTON,MA,2302,5085835834,150,Plymouth,118,110.3,False,False,False,False,True,3.04765,3.63665,Non profit - Corporation,Medicare and Medicaid,6,6,3,56,2,28,84,2016-08-29,2015-05-21,1,6582,20
225415,MARIAN MANOR,130 DORCHESTER AVENUE,BOSTON,MA,2127,6172683333,160,Suffolk,344,183.3,False,False,False,False,True,3.13964,4.21472,Non profit - Corporation,Medicare and Medicaid,6,6,0,56,2,28,84,2017-11-15,2017-01-20,2,13718,44
225417,ARMENIAN NURSING & REHABILITATION CENTER,431 POND STREET,BOSTON,MA,2130,6175222600,160,Suffolk,83,77.2,False,False,False,False,True,3.2808,4.32887,Non profit - Corporation,Medicare and Medicaid,2,2,0,8,1,0,8,2017-06-20,2016-08-15,0,0,0
225418,HELLENIC NURSING & REHABILITATION CENTER,601 SHERMAN STREET,CANTON,MA,2021,7818287450,130,Norfolk,154,136.6,False,False,False,False,True,3.09885,4.10369,Non profit - Corporation,Medicare and Medicaid,9,9,0,48,1,0,48,2017-04-11,2015-12-15,1,23173,20
225419,"BELMONT MANOR NURSING HOME, IN",34 AGASSIZ AVENUE,BELMONT,MA,2478,6174891200,90,Middlesex,135,132.2,False,False,False,False,True,3.01958,4.52877,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-03-29,2016-06-14,0,0,0
225420,CENTER FOR EXTENDED CARE AT AMHERST,150 UNIVERSITY DRIVE,AMHERST,MA,1002,4132568185,80,Hampshire,134,111.1,False,False,False,False,True,3.14082,3.14848,For profit - Corporation,Medicare and Medicaid,13,7,6,100,1,0,100,2017-03-09,2015-11-23,2,15503,60
225421,APPLE VALLEY CENTER,400 GROTON ROAD,AYER,MA,1432,9787721704,90,Middlesex,123,113.9,False,False,False,False,True,3.20794,3.39304,For profit - Corporation,Medicare and Medicaid,9,6,3,68,1,0,68,2017-04-19,2016-03-08,1,29432,52
225425,WATERTOWN HEALTH CENTER,59 COOLIDGE HILL ROAD,WATERTOWN,MA,2472,6179241130,90,Middlesex,163,142.9,False,False,False,False,True,3.1008,3.60135,For profit - Corporation,Medicare and Medicaid,5,2,3,52,1,0,52,2017-03-17,2016-04-04,0,0,44
225426,WINGATE AT BREWSTER,873 HARWICH ROAD,BREWSTER,MA,2631,5088967046,0,Barnstable,173,100.2,False,False,False,False,True,2.97685,3.63455,For profit - Corporation,Medicare and Medicaid,10,10,1,44,1,0,44,2017-01-11,2015-09-03,0,0,4
225429,STONEHEDGE HEALTH CARE CENTER,5 REDLANDS ROAD,W ROXBURY,MA,2132,6173276325,160,Suffolk,79,74.5,False,False,False,False,True,3.13082,3.65626,For profit - Corporation,Medicare and Medicaid,21,19,6,124,1,0,124,2017-10-17,2016-12-07,0,0,32
225430,ST PATRICK'S MANOR,863 CENTRAL STREET,FRAMINGHAM,MA,1701,5088798000,90,Middlesex,333,282.9,False,False,False,False,True,3.05521,3.66767,Non profit - Church related,Medicare and Medicaid,7,7,0,32,1,0,32,2017-08-03,2016-07-07,0,0,24
225431,WINGATE AT READING,1364 MAIN STREET,READING,MA,1867,7819421210,90,Middlesex,123,101.6,False,False,False,False,True,3.23107,3.26624,For profit - Corporation,Medicare and Medicaid,6,6,0,28,1,0,28,2017-10-04,2016-10-12,0,0,36
225432,WEST REVERE HEALTH CENTER,133 SALEM STREET,REVERE,MA,2151,7813224861,160,Suffolk,140,110.4,False,False,False,False,True,3.13843,3.58396,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-01-30,2016-01-19,2,22670,72
225433,"ABERJONA NURSING CENTER, INC",184 SWANTON STREET,WINCHESTER,MA,1890,7817299370,90,Middlesex,123,132.4,False,False,False,False,True,3.35265,3.68257,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-03-09,2016-04-25,0,0,24
225435,COLONY CENTER FOR HEALTH & REHABILITATION,277 WASHINGTON STREET,ABINGTON,MA,2351,7818710200,150,Plymouth,92,82.2,False,False,False,False,True,2.95081,3.83554,For profit - Partnership,Medicare and Medicaid,4,4,0,16,1,0,16,2017-01-09,2015-09-17,0,0,4
225436,"BOSTONIAN NURSING CARE & REHABILITATION CTR, THE",337 NEPONSET AVENUE,DORCHESTER,MA,2122,6172652350,160,Suffolk,121,113.1,False,False,False,False,True,3.13128,4.14771,Non profit - Corporation,Medicare and Medicaid,8,4,4,253,1,0,253,2017-07-17,2016-08-10,1,12938,16
225437,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,150 LINCOLN STREET,NEEDHAM,MA,2492,7814494040,130,Norfolk,120,110.8,False,False,False,False,True,3.49916,3.94787,For profit - Corporation,Medicare and Medicaid,13,13,0,88,1,0,88,2017-11-01,2016-08-10,1,10579,12
225438,ST FRANCIS REHABILITATION & NURSING CENTER,101 PLANTATION STREET,WORCESTER,MA,1604,5087558605,170,Worcester,137,128.2,False,False,False,False,True,3.16221,3.64014,For profit - Partnership,Medicare and Medicaid,3,3,0,12,1,0,12,2017-04-28,2016-04-28,0,0,16
225439,ODD FELLOWS HOME OF MASSACHUSETTS,104 RANDOLPH ROAD,WORCESTER,MA,1606,5088536687,170,Worcester,100,84.3,False,False,False,False,True,2.85562,4.34179,Non profit - Corporation,Medicare and Medicaid,1,0,1,20,0,0,20,2017-05-19,2016-04-19,1,3291,12
225440,MEADOW GREEN NURSING AND REHABILITATION CENTER,45 WOBURN STREET,WALTHAM,MA,2453,7818998600,90,Middlesex,123,113.7,False,False,False,False,True,3.13897,3.95351,For profit - Corporation,Medicare and Medicaid,5,5,0,48,1,0,48,2017-05-10,2016-06-13,1,22021,24
225443,BLAIRE HOUSE OF WORCESTER,116 HOUGHTON STREET,WORCESTER,MA,1604,5087915543,170,Worcester,75,69.9,False,False,False,False,True,3.42522,3.80039,For profit - Corporation,Medicare and Medicaid,8,7,1,56,1,0,56,2017-04-12,2016-04-08,0,0,48
225444,BLUE HILLS HEALTH AND REHABILITATION CENTER LLC,1044 PARK STREET,STOUGHTON,MA,2072,7813447300,130,Norfolk,92,83.7,False,False,True,False,True,3.28453,3.75275,For profit - Corporation,Medicare and Medicaid,6,5,1,28,1,0,28,2017-09-07,2017-03-16,3,169530,40
225445,BRAINTREE MANOR HEALTHCARE,1102 WASHINGTON STREET,BRAINTREE,MA,2184,7818483100,130,Norfolk,177,134.6,False,False,False,True,True,2.84827,3.99247,For profit - Corporation,Medicare and Medicaid,5,4,1,52,1,0,52,2017-11-24,2016-09-01,0,0,20
225448,CATHOLIC MEMORIAL HOME,2446 HIGHLAND AVENUE,FALL RIVER,MA,2720,5086790011,20,Bristol,300,251.7,False,False,False,False,True,2.96633,4.30568,Non profit - Church related,Medicare and Medicaid,2,2,0,8,1,0,8,2017-03-22,2015-11-25,0,0,60
225449,HATHORNE HILL,14 KIRKBRIDE DRIVE,DANVERS,MA,1923,9787746955,40,Essex,120,106.8,False,False,False,False,True,3.19317,4.14519,For profit - Corporation,Medicare and Medicaid,7,7,0,40,1,0,40,2017-10-20,2016-09-12,0,0,16
225451,CHELSEA JEWISH NURSING HOME,17 LAFAYETTE AVENUE,CHELSEA,MA,2150,6178846766,160,Suffolk,123,112.7,False,False,False,False,True,3.22548,4.18756,Non profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2016-12-30,2016-01-21,1,5863,32
225452,STERLING VILLAGE,18 DANA HILL ROAD,STERLING,MA,1564,9784225111,170,Worcester,143,138.3,False,False,False,False,True,3.38932,2.85785,For profit - Partnership,Medicare and Medicaid,1,1,0,4,1,0,4,2017-08-08,2016-05-26,0,0,0
225453,CRAWFORD SKILLED NURSING AND REHABILITATION CENTER,273 OAK GROVE AVENUE,FALL RIVER,MA,2723,5086794866,20,Bristol,112,106.1,False,False,False,False,True,2.92264,3.77705,For profit - Corporation,Medicare and Medicaid,8,7,1,68,2,34,102,2016-08-16,2015-05-01,2,123706,20
225455,CRANEVILLE PLACE REHABILITATION & SKILLED  CARE CT,265 MAIN STREET,DALTON,MA,1226,4136843212,10,Berkshire,89,79.9,False,False,False,False,True,3.02616,3.91502,For profit - Corporation,Medicare and Medicaid,1,1,0,8,1,0,8,2016-11-17,2015-08-17,0,0,0
225456,DEN-MAR HEALTH AND REHABILITATION CENTER,44 SOUTH STREET,ROCKPORT,MA,1966,9785466311,40,Essex,76,66.7,False,False,False,False,True,2.83586,3.0861,For profit - Corporation,Medicare and Medicaid,8,8,0,36,1,0,36,2016-12-06,2015-12-31,0,0,52
225458,FAIRHAVEN HEALTHCARE CENTER,476 VARNUM AVENUE,LOWELL,MA,1854,9784583388,90,Middlesex,169,152.9,False,False,False,False,True,3.02823,3.70053,For profit - Corporation,Medicare and Medicaid,13,13,0,72,1,0,72,2016-10-12,2015-08-26,2,8166,24
225459,"ROYAL NURSING CENTER, LLC",545 MAIN STREET,FALMOUTH,MA,2540,5085483800,0,Barnstable,121,103.7,False,False,False,False,True,3.08941,3.72436,For profit - Corporation,Medicare and Medicaid,10,10,0,56,2,28,84,2017-08-08,2016-07-27,1,14079,48
225461,FRANKLIN HEALTH AND REHABILITATION CENTER LLC,130 CHESTNUT STREET,FRANKLIN,MA,2038,5085284600,130,Norfolk,82,71.8,False,False,False,False,True,2.86143,4.20943,For profit - Corporation,Medicare and Medicaid,19,16,3,132,1,0,132,2017-07-20,2016-05-09,3,34647,88
225463,COUNTRYSIDE HEALTH CARE OF MILFORD,COUNTRYSIDE DRIVE,MILFORD,MA,1757,5084730435,170,Worcester,109,97.8,False,False,False,False,True,3.12937,4.56897,Government - City,Medicare and Medicaid,3,1,2,44,1,0,44,2016-11-14,2015-08-19,1,5072,16
225464,GLOUCESTER HEALTHCARE,272 WASHINGTON STREET,GLOUCESTER,MA,1930,9782810333,40,Essex,101,73.9,False,False,False,True,True,2.86782,3.57614,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2017-07-20,2016-08-01,1,6893,0
225465,ROCKDALE CARE AND REHABILITATION CENTER,1123 ROCKDALE AVENUE,NEW BEDFORD,MA,2740,5089977448,20,Bristol,107,74.7,False,False,False,False,True,2.78679,3.87032,For profit - Corporation,Medicare and Medicaid,4,4,0,16,1,0,16,2017-10-04,2016-07-25,0,0,84
225466,HIGHVIEW OF NORTHAMPTON,222 RIVER ROAD,LEEDS,MA,1053,4135848457,80,Hampshire,120,94.1,False,False,False,False,True,2.86612,3.51532,For profit - Corporation,Medicare and Medicaid,11,5,6,92,1,0,92,2017-04-13,2016-03-15,2,55575,92
225467,WORCESTER HEALTH CENTER,25 ORIOL DRIVE,WORCESTER,MA,1605,5088523330,170,Worcester,160,140.6,False,False,False,False,True,3.0014,3.80032,For profit - Partnership,Medicare and Medicaid,18,7,11,731,1,0,731,2017-06-06,2016-04-21,2,58787,64
225469,LAUREL RIDGE REHAB AND SKILLED CARE CENTER,174 FOREST HILLS STREET,BOSTON,MA,2130,6175221550,160,Suffolk,120,114.1,False,False,False,False,True,3.33894,3.6508,For profit - Partnership,Medicare and Medicaid,2,2,0,8,1,0,8,2017-05-16,2016-07-28,0,0,16
225471,JESMOND NURSING HOME,271 NAHANT ROAD,NAHANT,MA,1908,7815810420,40,Essex,57,49.3,False,False,False,False,True,3.13287,3.22784,For profit - Corporation,Medicare and Medicaid,4,4,0,16,1,0,16,2017-02-17,2016-03-24,0,0,0
